id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
98c27d0d-7e7b-45a5-8b38-c8acb80d0c48,108,CUSTOMER COMPANY 52 AG,ORGANIZATION,"CUSTOMER COMPANY 52 AG is the customer/tenant (referred to as KF52 in an authored blueprint) affected by a series of Microsoft Teams and telephony incidents and for whom multiple support tickets were opened (including TI-1615096 and TI-1616128). Incidents included one-way audio on external PSTN calls via Microsoft Teams Direct Routing at the Zurich site (about a dozen users could not hear callers), missed incoming calls across the company from a newly migrated carrier number range (the carrier migration was confirmed and resolution validated after remediation), and an issue where external project partners appeared permanently ""Offline"" in Teams, degrading partner communications (reported by Contact Person 18). Affected employees and named contacts (including Contact Person 11 and Contact Person 07) belong to CUSTOMER COMPANY 52 AG; impacted locations include Zurich and Basel and an approximately six‑user Sales group. Remediation and ticket handling were performed on the company’s behalf, with Consulting Sample Company and an external consulting support organization involved for specific sites/teams. Separately, a tenant blueprint (KF52) prescribes how CUSTOMER COMPANY 52 AG’s Teams tenant should be configured for federation, external access and presence sharing while meeting the company’s security and data‑protection requirements.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'ff5cf37380724f36bdecf1c7f6f654f514d1468bba938f5edf7647299a688504d7c61a928d63256eed430cbc91113b37450b3418a1e4888c93eb84b43437d161'
 '6602419f4db010324f2eaf4b97add90d82204ff66c776cb0fdded6e8729463685959b1f915c8b5aaef9f926a13bc921235749c94816b5bb9e523d312b065e03d'
 '40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'
 '911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319'
 'd7968dbec5521dd7ab23927f32c61f7738b0f9d4906c8fc36dae50894d143bb05c60adbeea934d228bd713baa9f733e2cfd89aad7c2c565cd762800496b7b514'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626'
 '0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'
 '736a10e00d9dbd9d8ae9381643ba674e9674d139526ebb96085481b1d8ace8b77531aed979b66b323522982598fe79df19af86b4bb5bd39dcfcb3707a6ea0a1e'
 'f5bcf598d8825e43967d5dcf1be7f897c3b3aba457d45b1d7fba38cc56c30c337d5432e81c94a8485090a9b42f8437dde0bc1e39898d3b6194a57b66a8abbcbc']",10,14,0.0,0.0
e403073a-e49c-410f-9129-caf441dece56,109,CONTACT PERSON 14,PERSON,"CONTACT PERSON 14 served as the company’s named customer contact and primary liaison for the incident. They reported the issue by phone, provided follow‑up information, received ongoing updates, and supplied details about the affected scope and call behavior: the problem involved external calls only (both incoming and outgoing) and impacted roughly a dozen users at the Zurich location.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626']",2,2,0.0,0.0
9c357756-6583-4eb9-b395-d15b6bfe470e,110,EMPLOYEE 33,PERSON,"EMPLOYEE 33 is a support engineer and ticket owner who handled multiple user-facing incidents and coordinated escalations and hand‑overs. For ticket TI-1602241 they performed initial troubleshooting (including client restart and cache clear), asked diagnostic questions, coordinated further tests, and managed escalation and resolution activities. As owner of TI-1616128 they connected via remote session, inspected Microsoft Teams and Windows audio settings, identified and remediated a physical headset issue by reconnecting the microphone cable, verified success with a test call, and closed the ticket. As owner of TI-1615042 they performed a remote session, applied permission changes in accordance with the team Blueprint, verified camera availability, and closed the ticket. Throughout these engagements EMPLOYEE 33 combined remote troubleshooting, hardware validation, configuration/permission changes, and escalation coordination to resolve issues.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626'
 '736a10e00d9dbd9d8ae9381643ba674e9674d139526ebb96085481b1d8ace8b77531aed979b66b323522982598fe79df19af86b4bb5bd39dcfcb3707a6ea0a1e'
 'f5bcf598d8825e43967d5dcf1be7f897c3b3aba457d45b1d7fba38cc56c30c337d5432e81c94a8485090a9b42f8437dde0bc1e39898d3b6194a57b66a8abbcbc']",4,13,0.0,0.0
a2009ccb-020a-43f4-94cc-4fa106f4c60a,111,SYSTEM ENGINEER 18,PERSON,"SYSTEM ENGINEER 18 took over the ticket on 09.07.25 and performed in‑depth Direct Routing troubleshooting and media‑flow analysis. The engineer reviewed SBC (Session Border Controller) logs and the Microsoft Teams Admin Center, communicated findings to the customer, coordinated required configuration changes with networking and unified‑communications teams, and implemented configuration adjustments in accordance with the Direct Routing architecture.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626']",2,4,0.0,0.0
a923e5d9-c731-466d-b300-f6b82da4f167,112,S. MEIER,PERSON,"End user used for test calls; internal Teams calls worked for this user, external calls established but the user reported hearing nothing while the external party could hear him (used to reproduce and observe one-directional audio behaviour).",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,0,,
a267c590-3777-48b5-b573-28b3a85d301b,113,UNIFIED COMMUNICATIONS / NETWORK TEAM,IT TEAM/DEPARTMENT,Team that the issue was escalated to for analysis/correction of Direct Routing and media flow. Responsible for SBC/media and firewall configuration coordination.,['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,2,0.0,0.0
8bd0603b-85da-48d0-a9e2-e75c342b5ecd,114,SBC,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)","SBC (Session Border Controller): The SBC instance(s) in the Direct Routing path (monitored as Online in the Microsoft Teams Admin Center) show successful SIP signaling and session establishment—SIP INVITE/200 OK exchanges and no call drops per SBC logs and SIP/SDP analysis—yet media is impaired: Microsoft-originating RTP is visible to the SBC while client-originating RTP is not consistently visible, producing one-way audio (media flowing only in one direction). This points to a media-path issue (not signaling), commonly caused by client-side NAT/firewall/RTP port blocking, asymmetric routing or RTP pinholing problems, or media-anchoring/misconfiguration on the SBC or edge network.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626']",2,13,0.0,0.0
8817cfff-23dc-46c2-94f7-7544cee597c8,115,BLUEPRINT – MICROSOFT TEAMS DIRECT ROUTING & MEDIA FLOW – VERSION 2.1,TECHNICAL BLUEPRINT / ARCHITECTURE DOCUMENT,"BLUEPRINT – MICROSOFT TEAMS DIRECT ROUTING & MEDIA FLOW – VERSION 2.1 is an internal architecture and configuration blueprint used as the authoritative specification during analysis and remediation of Teams Direct Routing deployments. It documents Media Bypass behavior, RTP media port range requirements, NAT traversal considerations, location-specific firewall rules, and end-to-end media flow expectations, and includes Direct Routing configuration guidance. Operations and network engineering teams use this blueprint to validate and correct firewall configurations, NAT rules, and overall media routing to ensure compliant and reliable Teams media connectivity.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626']",2,7,0.0,0.0
84441731-2d52-40ae-a176-29946c7d15d3,116,ZURICH FIREWALL RULE,"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","Specific firewall rule implemented at the Zurich location as part of a security hardening change over the weekend. The new outbound rule was more restrictive and did not permit the full media port range required for Teams Direct Routing, causing partial/media-blocking behaviour.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,9,0.0,0.0
aa4404ee-525d-4e47-99c3-1502ccc8cc16,117,MEDIA PORT RANGES,"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","Range of UDP ports used by media (RTP) for Microsoft Teams Direct Routing. The implemented firewall rule deviated from Microsoft/internal blueprint port ranges, which led to blocked media traffic.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,4,0.0,0.0
c5811d59-3831-4838-908e-e66932d0d535,118,MEDIA FLOW,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)",The RTP-based audio media path for external calls. Investigation showed media negotiation (SDP) occurred but RTP/actual audio was only stable in one direction because of firewall restrictions. Restoring full media port allowances restored bidirectional media flow.,['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,3,0.0,0.0
bf33b5c5-835f-4439-9ce1-abd6e3fb2810,119,RTP TRAFFIC,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)",Real-time Transport Protocol streams carrying audio payload. Observed to be stable only in one direction during the incident; directly impacted by blocked media ports on the firewall.,['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,3,0.0,0.0
f5b236e8-9e10-40c1-a233-7d9f2e6e6077,120,SIP,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)","Session Initiation Protocol signaling used to establish calls. SIP signaling was observed as successful (calls established) and not blocked by the firewall rule, distinguishing the issue as media-related rather than signaling.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,1,0.0,0.0
4b1b4a90-06ec-497c-a779-eb585ac9510e,121,SDP,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)","Session Description Protocol used during call setup for media negotiation. SDP negotiation occurred, but resultant RTP streams were partially blocked due to firewall port restrictions.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,1,0.0,0.0
e4e028b8-0c75-4754-acd5-eda5717b9f2d,122,MICROSOFT TEAMS,APPLICATION/SERVICE,"MICROSOFT TEAMS — The customer’s enterprise collaboration and unified‑communications platform (desktop and web clients) was at the center of the incident. Internal Teams‑to‑Teams chat, video and calls continued to work, but external PSTN traffic arriving via Direct Routing was disrupted. Symptoms included one‑way audio (in some cases affected users could not hear external PSTN callers; in other cases external participants could not hear the user), PSTN calls disconnecting after roughly 30 seconds, and Teams showing the client as “Connected” even when audio was missing. Device abnormalities were observed on affected clients: Teams listed “USB Audio Device” as the selected microphone yet no input was recorded (a test call initially failed and later succeeded after hardware reconnection), and the camera did not appear in device settings until OS/app camera permissions were adjusted. Presence sharing for external partners was displayed incorrectly as “Offline,” and chat delivery and call signaling to/from external parties were impacted; the Teams client did continue to receive messages but in‑app banner notifications had been disabled (later re‑enabled during remediation). Troubleshooting used Teams Admin Center and Teams PowerShell, reviewed Direct Routing/SBC signaling logs, and validated Teams license/voice configuration (Calling Plan vs Direct Routing); the Teams Admin Center showed no incoming calls for some affected numbers, confirming Teams as the ultimate inbound routing target. Microsoft Teams was also used as an operational communications channel during the incident response (including on 30.11.24), and configuration adjustments consistent with an internal Federation blueprint were applied as part of the investigation and remediation.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'ff5cf37380724f36bdecf1c7f6f654f514d1468bba938f5edf7647299a688504d7c61a928d63256eed430cbc91113b37450b3418a1e4888c93eb84b43437d161'
 '6602419f4db010324f2eaf4b97add90d82204ff66c776cb0fdded6e8729463685959b1f915c8b5aaef9f926a13bc921235749c94816b5bb9e523d312b065e03d'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c'
 '40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'
 '911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626'
 '0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'
 '736a10e00d9dbd9d8ae9381643ba674e9674d139526ebb96085481b1d8ace8b77531aed979b66b323522982598fe79df19af86b4bb5bd39dcfcb3707a6ea0a1e'
 'f5bcf598d8825e43967d5dcf1be7f897c3b3aba457d45b1d7fba38cc56c30c337d5432e81c94a8485090a9b42f8437dde0bc1e39898d3b6194a57b66a8abbcbc']",10,32,0.0,0.0
a07f993b-c38a-4acd-aab2-0085e7173cda,123,"HEADSETS (JABRA, POLY)","ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","Hardware used by affected users (different vendors noted: Jabra, Poly). Variation of headsets across affected users indicated the problem was not caused by a single headset model.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,1,0.0,0.0
6e037383-6e97-47de-9955-adbb5c4faa20,124,LAN CONNECTION,"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","LAN CONNECTION — At the Zurich site the affected users were connected via LAN CONNECTION (not home office or WLAN). Multiple tests using LAN clients and different headsets reproduced the problem, which persisted across wired endpoints. This behavior localizes the fault to the Zurich LAN edge and adjacent infrastructure (for example local switches, routers/firewall, or edge network services) rather than to wireless, remote/home networks, or specific client/headset hardware.","['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'
 'e5716328b0306265205a4cce9606478f8d5ab01ac6c9672b28e474bd76c8c0e5730d1aa339097d38475f5c9d1cb8cf6e2170f558fe78e7f355237ca790d16626']",2,1,0.0,0.0
406be1ca-ce02-42b9-9090-f8669ca84d9b,125,CONFIGURATION ADJUSTMENT (ACTION),,,['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,1,0.0,0.0
d93a4531-fdcc-4f52-905a-53e14ce84766,126,FIREWALL CHANGE (SECURITY HARDENING),"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","Weekend security hardening change implemented at the Zurich site that introduced a new, more restrictive outbound firewall rule; this change is the operational event that triggered the media-blocking behaviour and investigation.",['f94cb067aa836f79099206ddb4f95c291a61f36750f11048d9e996114d759b941e3175a6cfa5698dce04a3a34528549082fac5faa53750afed4ed4ff94ea80b1'],1,2,0.0,0.0
